energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.21292553842067719,29.579680919647217,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.2,20.0,1e-06,600.0,11.109917640686035,0.25269025564193726,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.023432772606611252,4.502206802368164,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,30.0,1.9563636779785156,-0.005933655425906181,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.0177047997713089,11.24437403678894,0.02,0.1,20,1e-07,2.5303592681884766,1000,0.02,20.0,1e-06,25.0,1.960740089416504,-8.95807461347431e-05,200.0,"[32, 16, 3]"
Energy_LJ_2scale,GD_2LJ_n1000_d3,-0.005569420289248228,11.768230199813843,0.01,0.1,20,1e-06,2.5303592681884766,1000,,,,,,,,
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.21691785752773285,31.612657070159912,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,1340.0,22.354779720306396,0.24132975935935974,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.012668073177337646,22.70650029182434,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,470.0,11.112010478973389,0.016225900501012802,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.009820493869483471,9.370179653167725,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,147.0,4.568321466445923,-0.002282259054481983,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.5479442477226257,49.49934363365173,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,1567.0,26.417680740356445,0.581938624382019,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.008658071979880333,22.69588351249695,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,593.0,13.436301708221436,0.01136856246739626,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,-0.027540838345885277,12.259236812591553,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,184.0,5.216506242752075,-0.020255090668797493,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.5540956258773804,40.83622431755066,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,1442.0,24.572533130645752,0.5929856300354004,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.035232651978731155,21.714447259902954,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,766.0,16.894896507263184,0.0363115631043911,200.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,-0.060260336846113205,6.9882729053497314,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.001,20.0,9.999999999999999e-06,140.0,4.4431469440460205,-0.05395418033003807,200.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.33_n1000_d3,0.044861212372779846,27.650402307510376,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.1,20.0,9.999999999999999e-06,623.0,11.403648853302002,0.07022949308156967,333.0,
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,0.08451586961746216,9.539478302001953,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,51.0,2.4018921852111816,0.10443222522735596,333.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.33_n1000_d3,-0.019570138305425644,4.56238579750061,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,25.0,1.9351723194122314,-0.0005324679659679532,333.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.25_n1000_d3,0.3796333968639374,33.37893009185791,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.1,20.0,9.999999999999999e-06,642.0,11.86941385269165,0.41478782892227173,250.0,
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.029994159936904907,9.570122003555298,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,164.0,4.657612085342407,0.039479028433561325,250.0,"[8, 4, 3]"
Energy_LJ_2scale,GNN_2LJ0.25_n1000_d3,0.026783892884850502,2.177076816558838,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,21.0,1.837822675704956,0.04137575998902321,250.0,"[32, 16, 3]"
Energy_LJ_2scale,CG_2LJ0.20_n1000_d3,0.2582395672798157,27.508306741714478,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.1,20.0,9.999999999999999e-06,615.0,11.154043197631836,0.2982199490070343,200.0,
Energy_LJ_2scale,GNN_2LJ0.20_n1000_d3,0.13219042122364044,15.600086688995361,0.01,0.1,20,1e-06,2.5303592681884766,1000,0.01,20.0,9.999999999999999e-06,132.0,4.1212239265441895,0.1466851532459259,200.0,"[8, 4, 3]"
