energy_function,model_name,energy,time,lr,clamp_grads,patience,min_delta,x0_std,num_nodes,lr_cg,cg_patience,cg_min_delta,cg_steps,cg_time,cg_energy,num_cg_modes,hidden_dims
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.001732654171064496,13.681399822235107,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,317.0,7.790624618530273,0.008699153549969196,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023048218339681625,14.579009056091309,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,463.0,11.492818117141724,-0.02173527516424656,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,-0.016117438673973083,5.011962890625,0.02,0.1,20,1e-06,1.836790680885315,400,0.2,20.0,9.999999999999999e-06,218.0,4.657948732376099,-0.010443517938256264,,
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.02197524718940258,7.366919040679932,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,277.0,7.019416809082031,-0.015820641070604324,80.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.20_n400_d3,-0.021821806207299232,4.320823907852173,0.02,0.1,20,1e-06,1.836790680885315,400,0.02,20.0,9.999999999999999e-06,149.0,3.96787691116333,-0.017119381576776505,80.0,"[32, 16, 3]"
Energy_Bond_LJ,GD_Bond_LJ_n400_d3,-0.02304280363023281,11.542883396148682,0.02,0.1,20,1e-07,1.836790680885315,400,,,,,,,,
Energy_Bond_LJ,CG_Bond_LJ0.33_n400_d3,-0.02330225519835949,25.21087908744812,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,840.0,16.620368242263794,-0.021133672446012497,,
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.0017716912552714348,20.961836576461792,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,618.0,14.98558235168457,-0.001424824120476842,133.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.33_n400_d3,-0.02092709019780159,12.08880877494812,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,470.0,11.736949682235718,-0.017822399735450745,133.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.25_n400_d3,-0.02326611988246441,21.129143238067627,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,620.0,12.512717247009277,-0.02001183107495308,,
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.0017099075485020876,21.75307559967041,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,769.0,18.636451244354248,-0.0015542905312031507,100.0,"[8, 4, 3]"
Energy_Bond_LJ,GNN_Bond_LJ0.25_n400_d3,-0.023200582712888718,17.257771492004395,0.02,0.1,20,1e-07,1.836790680885315,400,0.002,20.0,1e-06,456.0,11.443391561508179,-0.022995999082922935,100.0,"[32, 16, 3]"
Energy_Bond_LJ,CG_Bond_LJ0.20_n400_d3,0.019653702154755592,17.910305500030518,0.02,0.1,20,1e-07,1.836790680885315,400,0.02,20.0,1e-06,583.0,11.98416543006897,0.02354239486157894,,
